application/x-director,.dir
application/x-director,.dxr
application/x-director,.dxr
application/x-director,.fgd
application/x-director,.swa
application/x-director,.w3d
application/x-doom,.wad
application/x-dtbncx+xml,.ncx
application/x-dtbook+xml,.dtb
application/x-dtbresource+xml,.res
application/x-dvi,.dvi
application/x-dvi,.dvi
application/x-dxf,.dxf
application/xenc+xml,.xenc
application/x-envoy,.evy
application/x-eva,.eva
application/x-font-bdf,.bdf
application/x-font-ghostscript,.gsf
application/x-font-linux-psf,.psf
application/x-font-otf,.otf
application/x-font-pcf,.pcf
application/x-font-snf,.snf
application/x-font-ttf,.ttc
application/x-font-ttf,.ttf
application/x-font-type1,.afm
application/x-font-type1,.pfa
application/x-font-type1,.pfb
application/x-font-type1,.pfm
application/x-freearc,.arc
application/x-futuresplash,.spl
application/x-gca-compressed,.gca
application/x-glulx,.ulx
application/x-gnumeric,.gnumeric
application/x-gramps-xml,.gramps
application/x-gtar,.gtar
application/x-gtar,.gtar
application/x-gzip,.gz
application/x-hdf,.hdf
application/x-hdf,.hdf
application/xhtml+xml,.xht
application/xhtml+xml,.xht
application/xhtml+xml,.xhtml
application/xhtml+xml,.xhtml
application/xhtml+xml,.xhtml
application/x-install-instructions,.install
application/x-internet-signup,.ins
application/x-internet-signup,.isp
application/x-iphone,.iii
application/x-iso9660-image,.iso
application/x-itunes-ipa,.ipa
application/x-itunes-ipg,.ipg
application/x-itunes-ipsw,.ipsw
application/x-itunes-ite,.ite
application/x-itunes-itlp,.itlp
application/x-itunes-itms,.itms
application/x-itunes-itpc,.itpc
application/x-java-applet,.class
application/x-java-jnlp-file,.jnlp
application/x-java-jnlp-file,.jnlp
application/x-koan,.skp
application/x-latex,.latex
application/x-latex,.latex
application/x-lzh-compressed,.lha
application/x-lzh-compressed,.lzh
application/x-mie,.mie
application/x-miva-compiled,.mvc
application/xml,.asa
application/xml,.asax
application/xml,.ascx
application/xml,.ashx
application/xml,.asmx
application/xml,.aspx
application/xml,.config
application/xml,.coverage
application/xml,.datasource
application/xml,.dgml
application/xml,.filters
application/xml,.generictest
application/xml,.hxa
application/xml,.hxc
application/xml,.hxe
application/xml,.hxf
application/xml,.hxk
application/xml,.hxv
application/xml,.loadtest
application/xml,.master
application/xml,.mtx
application/xml,.orderedtest
application/xml,.psess
application/xml,.rdlc
application/xml,.resx
application/xml,.ruleset
application/xml,.settings
application/xml,.sitemap
application/xml,.skin
application/xml,.snippet
application/xml,.svc
application/xml,.testrunconfig
application/xml,.testsettings
application/xml,.trx
application/xml,.vcproj
application/xml,.vcxproj
application/xml,.vscontent
application/xml,.vsmdi
application/xml,.webtest
application/xml,.wiq
application/xml,.xml
application/xml,.xml
application/xml,.xmta
application/xml,.xsc
application/xml,.xsl
application/xml,.xss
application/xml-dtd,.dtd
application/x-mmxp,.mxp
application/x-mobipocket-ebook,.mobi
application/x-mobipocket-ebook,.prc
application/x-msaccess,.mdb
application/x-msaccess,.mdb
application/x-ms-application,.application
application/x-ms-application,.application
application/x-msbinder,.obd
application/x-mscardfile,.crd
application/x-mscardfile,.crd
application/x-msclip,.clp
application/x-msclip,.clp
application/x-msdownload,.bat
application/x-msdownload,.com
application/x-msdownload,.dll
application/x-msdownload,.dll
application/x-msdownload,.exe
application/x-msdownload,.msi
application/x-ms-license,.slupkg-ms
application/x-ms-manifest,.manifest
application/x-msmediaview,.m13
application/x-msmediaview,.m13
application/x-msmediaview,.m14
application/x-msmediaview,.m14
application/x-msmediaview,.mvb
application/x-msmediaview,.mvb
application/x-msmetafile,.emf
application/x-msmetafile,.emz
application/x-msmetafile,.wmf
application/x-msmetafile,.wmf
application/x-msmetafile,.wmz
application/x-msmoney,.mny
application/x-msmoney,.mny
application/x-mspublisher,.pub
application/x-mspublisher,.pub
application/x-ms-reader,.lit
application/x-msschedule,.scd
application/x-msschedule,.scd
application/x-ms-shortcut,.lnk
application/x-msterminal,.trm
application/x-msterminal,.trm
application/x-ms-vsto,.vsto
application/x-ms-wmd,.wmd
application/x-ms-wmd,.wmd
application/x-ms-wmz,.wmz
application/x-mswrite,.wri
application/x-mswrite,.wri
application/x-ms-xbap,.xbap
application/x-ms-xbap,.xbap
application/x-netcdf,.cdf
application/x-netcdf,.nc
application/x-netcdf,.nc
application/x-nzb,.nzb
application/x-oleobject,.hhc
application/xop+xml,.xop
application/x-perfmon,.pma
application/x-perfmon,.pmc
application/x-perfmon,.pml
application/x-perfmon,.pmr
application/x-perfmon,.pmw
application/x-pkcs12,.p12
application/x-pkcs12,.p12
application/x-pkcs12,.pfx
application/x-pkcs12,.pfx
application/x-pkcs7-certificates,.p7b
application/x-pkcs7-certificates,.p7b
application/x-pkcs7-certificates,.spc
application/x-pkcs7-certificates,.spc
application/x-pkcs7-certreqresp,.p7r
application/x-pkcs7-certreqresp,.p7r
application/x-podcast,.pcast
application/xproc+xml,.xpl
application/x-quicktimeplayer,.qtl
application/x-rar-compressed,.rar
application/x-rar-compressed,.rar
application/x-research-info-systems,.ris
application/x-safari-safariextz,.safariextz
application/x-safari-webarchive,.webarchive
application/x-sgimb,.sgimb
application/x-sh,.sh
application/x-sh,.sh
application/x-shar,.shar
application/x-shar,.shar
application/x-shockwave-flash,.mfp
application/x-shockwave-flash,.swf
application/x-shockwave-flash,.swf
application/x-shockwave-flash,.swf
application/x-silverlight-app,.xap
application/x-silverlight-app,.xap
application/xslt+xml,.xslt
application/x-smaf,.mmf
application/xspf+xml,.xspf
application/xspf+xml,.xspf
application/x-sql,.sql
application/x-stuffit,.sit
application/x-stuffit,.sit
application/x-stuffitx,.sitx
application/x-subrip,.srt
application/x-sv4cpio,.sv4cpio
application/x-sv4cpio,.sv4cpio
application/x-sv4crc,.sv4crc
application/x-sv4crc,.sv4crc
application/x-t3vm-image,.t3
application/x-tads,.gam
application/x-tar,.tar
application/x-tar,.tar
application/x-tcl,.tcl
application/x-tcl,.tcl
application/x-tex,.tex
application/x-tex,.tex
application/x-texinfo,.texi
application/x-texinfo,.texi
application/x-texinfo,.texinfo
application/x-texinfo,.texinfo
application/x-tex-tfm,.tfm
application/x-tgif,.obj
application/x-troff,.roff
application/x-troff,.t
application/x-troff,.tr
application/x-troff-man,.man
application/x-troff-me,.me
application/x-troff-ms,.ms
application/x-ustar,.ustar
application/x-ustar,.ustar
application/xv+xml,.mxml
application/xv+xml,.xhvml
application/xv+xml,.xvm
application/xv+xml,.xvml
application/x-wais-source,.src
application/x-wais-source,.src
application/x-wlpg3-detect,.wlpginstall3
application/x-wlpg-detect,.wlpginstall
application/x-x509-ca-cert,.cer
application/x-x509-ca-cert,.cer
application/x-x509-ca-cert,.crt
application/x-x509-ca-cert,.crt
application/x-x509-ca-cert,.der
application/x-x509-ca-cert,.der
application/x-xfig,.fig
application/x-xliff+xml,.xlf
application/x-xpinstall,.xpi
application/x-xz,.xz
application/x-zip-compressed,.zip
application/x-zmachine,.z1
application/x-zmachine,.z2
application/x-zmachine,.z3
application/x-zmachine,.z4
application/x-zmachine,.z5
application/x-zmachine,.z6
application/x-zmachine,.z7
application/x-zmachine,.z8
application/yang,.yang
application/yin+xml,.yin
application/zip,.zip
application/zip,.zip
audio/aac,.AAC
audio/aac,.AAC
audio/aac,.ADTS
audio/ac3,.ac3
audio/adpcm,.adp
audio/aiff,.aif
audio/aiff,.aifc
audio/aiff,.aiff
audio/aiff,.aiff
audio/aiff,.cdda
audio/annodex,.axa
audio/audible,.aa
audio/basic,.au
audio/basic,.au
audio/basic,.snd
audio/basic,.snd
audio/basic,.snd
audio/flac,.flac
audio/m4a,.m4a
audio/m4b,.m4b
audio/m4p,.m4p
audio/mid,.mid
audio/mid,.midi
audio/mid,.midi
audio/mid,.rmi
audio/midi,.kar
audio/midi,.mid
audio/midi,.midi
audio/midi,.rmi
audio/mp4,.mp4a
audio/mpeg,.m2a
audio/mpeg,.m3a
audio/mpeg,.mp2
audio/mpeg,.mp2a
audio/mpeg,.mp3
audio/mpeg,.mp3
audio/mpeg,.mpga
audio/ogg,.oga
audio/ogg,.oga
audio/ogg,.ogg
audio/ogg,.ogg
audio/ogg,.opus
audio/ogg,.spx
audio/ogg,.spx
audio/s3m,.s3m
audio/scpls,.pls
audio/silk,.sil
audio/vnd.audible.aax,.aax
audio/vnd.dece.audio,.uva
audio/vnd.dece.audio,.uvva
audio/vnd.digital-winds,.eol
audio/vnd.dlna.adts,.ADT
audio/vnd.dra,.dra
audio/vnd.dts,.dts
audio/vnd.dts.hd,.dtshd
audio/vnd.lucent.voice,.lvp
audio/vnd.ms-playready.media.pya,.pya
audio/vnd.nuera.ecelp4800,.ecelp4800
audio/vnd.nuera.ecelp7470,.ecelp7470
audio/vnd.nuera.ecelp9600,.ecelp9600
audio/vnd.rip,.rip
audio/wav,.wav
audio/wav,.wav
audio/wav,.wave
audio/webm,.weba
audio/x-aac,.aac
audio/x-aiff,.aif
audio/x-aiff,.aifc
audio/x-aiff,.aiff
audio/x-caf,.caf
audio/x-caf,.caf
audio/x-flac,.flac
audio/x-gsm,.gsm
audio/xm,.xm
audio/x-m4a,.m4a
audio/x-m4r,.m4r
audio/x-matroska,.mka
audio/x-matroska,.mka
audio/x-mpegurl,.m3u
audio/x-mpegurl,.m3u
audio/x-mpegurl,.m3u
audio/x-mpegurl,.m3u8
audio/x-ms-wax,.wax
audio/x-ms-wax,.wax
audio/x-ms-wma,.wma
audio/x-ms-wma,.wma
audio/x-pn-realaudio,.ra
audio/x-pn-realaudio,.ra
audio/x-pn-realaudio,.ra
audio/x-pn-realaudio,.ram
audio/x-pn-realaudio,.ram
audio/x-pn-realaudio-plugin,.rmp
audio/x-pn-realaudio-plugin,.rpm
audio/x-sd2,.sd2
audio/x-smd,.smd
audio/x-smd,.smd
audio/x-smd,.smx
audio/x-smd,.smz
audio/x-wav,.wav
chemical/x-cdx,.cdx
chemical/x-cif,.cif
chemical/x-cmdf,.cmdf
chemical/x-cml,.cml
chemical/x-csml,.csml
chemical/x-xyz,.xyz
drawing/x-dwf,.dwf
image/bmp,.bmp
image/bmp,.bmp
image/bmp,.bmp
image/bmp,.dib
image/cgm,.cgm
image/cis-cod,.cod
image/emf,.emf
image/g3fax,.g3
image/gif,.gif
image/gif,.gif
image/ief,.ief
image/ief,.ief
image/jpeg,.jpe
image/jpeg,.jpe
image/jpeg,.jpeg
image/jpeg,.jpeg
image/jpeg,.jpg
image/jpeg,.jpg
image/jpeg,.jpg
image/ktx,.ktx
image/pict,.pct
image/pict,.pic
image/pict,.pic
image/pict,.pict
image/pjpeg,.jfif
image/png,.png
image/png,.png
image/png,.png
image/png,.pnz
image/prs.btif,.btif
image/sgi,.sgi
image/svg+xml,.svg
image/svg+xml,.svg
image/svg+xml,.svgz
image/tiff,.tif
image/tiff,.tif
image/tiff,.tiff
image/tiff,.tiff
image/tiff,.tiff
image/vnd.adobe.photoshop,.psd
image/vnd.dece.graphic,.uvg
image/vnd.dece.graphic,.uvi
image/vnd.dece.graphic,.uvvg
image/vnd.dece.graphic,.uvvi
image/vnd.djvu,.djv
image/vnd.djvu,.djvu
image/vnd.dwg,.dwg
image/vnd.dxf,.dxf
image/vnd.fastbidsheet,.fbs
image/vnd.fpx,.fpx
image/vnd.fst,.fst
image/vnd.fujixerox.edmics-mmr,.mmr
image/vnd.fujixerox.edmics-rlc,.rlc
image/vnd.ms-modi,.mdi
image/vnd.ms-photo,.wdp
image/vnd.ms-photo,.wdp
image/vnd.net-fpx,.npx
image/vnd.rn-realflash,.rf
image/vnd.wap.wbmp,.wbmp
image/vnd.wap.wbmp,.wbmp
image/vnd.xiff,.xif
image/webp,.webp
image/webp,.webp
image/x-3ds,.3ds
image/x-cmu-raster,.ras
image/x-cmu-raster,.ras
image/x-cmx,.cmx
image/x-cmx,.cmx
image/x-freehand,.fh
image/x-freehand,.fh4
image/x-freehand,.fh5
image/x-freehand,.fh7
image/x-freehand,.fhc
image/x-icon,.ico
image/x-icon,.ico
image/x-jg,.art
image/x-macpaint,.mac
image/x-macpaint,.mac
image/x-macpaint,.pnt
image/x-macpaint,.pntg
image/x-mrsid-image,.sid
image/x-pcx,.pcx
image/x-pict,.pct
image/x-pict,.pic
image/x-png,.png
image/x-portable-anymap,.pnm
image/x-portable-anymap,.pnm
image/x-portable-bitmap,.pbm
image/x-portable-bitmap,.pbm
image/x-portable-graymap,.pgm
image/x-portable-graymap,.pgm
image/x-portable-pixmap,.ppm
image/x-portable-pixmap,.ppm
image/x-quicktime,.qti
image/x-quicktime,.qti
image/x-quicktime,.qtif
image/x-rgb,.rgb
image/x-rgb,.rgb
image/x-tga,.tga
image/x-xbitmap,.xbm
image/x-xbitmap,.xbm
image/x-xpixmap,.xpm
image/x-xpixmap,.xpm
image/x-xwindowdump,.xwd
image/x-xwindowdump,.xwd
message/rfc822,.eml
message/rfc822,.eml
message/rfc822,.eml
message/rfc822,.mht
message/rfc822,.mhtml
message/rfc822,.mime
message/rfc822,.nws
model/iges,.iges
model/iges,.igs
model/mesh,.mesh
model/mesh,.msh
model/mesh,.silo
model/vnd.collada+xml,.dae
model/vnd.dwf,.dwf
model/vnd.gdl,.gdl
model/vnd.gtw,.gtw
model/vnd.mts,.mts
model/vnd.vtu,.vtu
model/vrml,.vrml
model/vrml,.wrl
model/x3d+binary,.x3db
model/x3d+binary,.x3dbz
model/x3d+vrml,.x3dv
model/x3d+vrml,.x3dvz
model/x3d+xml,.x3d
model/x3d+xml,.x3dz
text/cache-manifest,.appcache
text/calendar,.ical
text/calendar,.icalendar
text/calendar,.ics
text/calendar,.ics
text/calendar,.ics
text/calendar,.ifb
text/calendar,.ifb
text/css,.css
text/css,.css
text/csv,.csv
text/csv,.csv
text/dlm,.dlm
text/h323,.323
text/html,.htm
text/html,.htm
text/html,.html
text/html,.html
text/html,.html
text/html,.hxt
text/html,.shtml
text/iuls,.uls
text/jscript,.jsx
text/n3,.n3
text/plain,.asm
text/plain,.bas
text/plain,.c
text/plain,.cc
text/plain,.cd
text/plain,.cfg
text/plain,.cmd
text/plain,.cnf
text/plain,.conf
text/plain,.cpp
text/plain,.cs
text/plain,.csdproj
text/plain,.csproj
text/plain,.cxx
text/plain,.dbproj
text/plain,.def
text/plain,.def
text/plain,.dsw
text/plain,.h
text/plain,.hpp
text/plain,.hxx
text/plain,.i
text/plain,.idl
text/plain,.in
text/plain,.inc
text/plain,.ini
text/plain,.inl
text/plain,.ipproj
text/plain,.jsxbin
text/plain,.list
text/plain,.log
text/plain,.lst
text/plain,.mak
text/plain,.map
text/plain,.mk
text/plain,.odh
text/plain,.odl
text/plain,.pkgdef
text/plain,.pkgundef
text/plain,.rc
text/plain,.rc2
text/plain,.rct
text/plain,.reg
text/plain,.rgs
text/plain,.s
text/plain,.scr
text/plain,.sln
text/plain,.sol
text/plain,.sor
text/plain,.srf
text/plain,.text
text/plain,.tlh
text/plain,.tli
text/plain,.txt
text/plain,.txt
text/plain,.txt
text/plain,.user
text/plain,.vb
text/plain,.vbdproj
text/plain,.vbproj
text/plain,.vcs
text/plain,.vddproj
text/plain,.vdp
text/plain,.vdproj
text/plain,.vspscc
text/plain,.vsscc
text/plain,.vssscc
text/plain,.xdr
text/plain,.XOML
text/prs.lines.tag,.dsc
text/richtext,.rtx
text/richtext,.rtx
text/scriptlet,.sct
text/scriptlet,.wsc
text/scriptlet,.wsc
text/sgml,.sgm
text/sgml,.sgml
text/sgml,.sgml
text/tab-separated-values,.tsv
text/tab-separated-values,.tsv
text/troff,.man
text/troff,.me
text/troff,.ms
text/troff,.roff
text/troff,.t
text/troff,.tr
text/turtle,.ttl
text/uri-list,.uri
text/uri-list,.uris
text/uri-list,.urls
text/vbscript,.vbs
text/vcard,.vcard
text/vnd.curl,.curl
text/vnd.curl.dcurl,.dcurl
text/vnd.curl.mcurl,.mcurl
text/vnd.curl.scurl,.scurl
text/vnd.dvb.subtitle,.sub
text/vnd.fly,.fly
text/vnd.fmi.flexstor,.flx
text/vnd.graphviz,.gv
text/vnd.in3d.3dml,.3dml
text/vnd.in3d.spot,.spot
text/vnd.sun.j2me.app-descriptor,.jad
text/vnd.wap.wml,.wml
text/vnd.wap.wml,.wml
text/vnd.wap.wmlscript,.wmls
text/vnd.wap.wmlscript,.wmls
text/vtt,.vtt
text/webviewhtml,.htt
text/x-asm,.asm
text/x-asm,.s
text/x-c,.c
text/x-c,.cc
text/x-c,.cpp
text/x-c,.cxx
text/x-c,.dic
text/x-c,.h
text/x-c,.hh
text/x-component,.htc
text/x-fortran,.f
text/x-fortran,.f77
text/x-fortran,.f90
text/x-fortran,.for
text/x-hdml,.hdml
text/x-html-insertion,.qht
text/x-html-insertion,.qhtm
text/x-java-source,.java
text/xml,.AddIn
text/xml,.disco
text/xml,.dll.config
text/xml,.dtd
text/xml,.dtsConfig
text/xml,.exe.config
text/xml,.mno
text/xml,.SSISDeploymentManifest
text/xml,.vml
text/xml,.vsct
text/xml,.vsixlangpack
text/xml,.vsixmanifest
text/xml,.vssettings
text/xml,.vstemplate
text/xml,.wsdl
text/xml,.xml
text/xml,.xml
text/xml,.xrm-ms
text/xml,.xsd
text/xml,.xsf
text/xml,.xsl
text/xml,.xslt
text/x-ms-contact,.contact
text/x-ms-group,.group
text/x-ms-iqy,.iqy
text/x-ms-rqy,.rqy
text/x-nfo,.nfo
text/x-opml,.opml
text/x-pascal,.p
text/x-pascal,.pas
text/x-setext,.etx
text/x-setext,.etx
text/x-sfv,.sfv
text/x-uuencode,.uu
text/x-vcalendar,.vcs
text/x-vcard,.vcf
text/x-vcard,.vcf
video/3gpp,.3gp
video/3gpp,.3gp
video/3gpp,.3gp
video/3gpp,.3gpp
video/3gpp2,.3g2
video/3gpp2,.3g2
video/3gpp2,.3gp2
video/3gpp2,.3gp2
video/annodex,.axv
video/divx,.divx
video/h261,.h261
video/h263,.h263
video/h264,.h264
video/jpeg,.jpgv
video/jpm,.jpgm
video/jpm,.jpm
video/mj2,.mj2
video/mj2,.mjp2
video/mp4,.f4v
video/mp4,.mp4
video/mp4,.mp4
video/mp4,.mp4
video/mp4,.mp4v
video/mp4,.mp4v
video/mp4,.mpg4
video/mpeg,.m1v
video/mpeg,.m1v
video/mpeg,.m2v
video/mpeg,.m2v
video/mpeg,.mod
video/mpeg,.mp2
video/mpeg,.mp2v
video/mpeg,.mpa
video/mpeg,.mpe
video/mpeg,.mpe
video/mpeg,.mpeg
video/mpeg,.mpeg
video/mpeg,.mpg
video/mpeg,.mpg
video/mpeg,.mpg
video/mpeg,.mpv2
video/mpeg,.vbk
video/ogg,.ogv
video/ogg,.ogv
video/quicktime,.mov
video/quicktime,.mov
video/quicktime,.mov
video/quicktime,.mqv
video/quicktime,.qt
video/quicktime,.qt
video/vnd.dece.hd,.uvh
video/vnd.dece.hd,.uvvh
video/vnd.dece.mobile,.uvm
video/vnd.dece.mobile,.uvvm
video/vnd.dece.pd,.uvp
video/vnd.dece.pd,.uvvp
video/vnd.dece.sd,.uvs
video/vnd.dece.sd,.uvvs
video/vnd.dece.video,.uvv
video/vnd.dece.video,.uvvv
video/vnd.dlna.mpeg-tts,.m2t
video/vnd.dlna.mpeg-tts,.m2t
video/vnd.dlna.mpeg-tts,.m2ts
video/vnd.dlna.mpeg-tts,.mts
video/vnd.dlna.mpeg-tts,.ts
video/vnd.dlna.mpeg-tts,.tts
video/vnd.dvb.file,.dvb
video/vnd.fvt,.fvt
video/vnd.mpegurl,.m4u
video/vnd.mpegurl,.mxu
video/vnd.ms-playready.media.pyv,.pyv
video/vnd.uvvu.mp4,.uvu
video/vnd.uvvu.mp4,.uvvu
video/vnd.vivo,.viv
video/webm,.webm
video/webm,.webm
video/x-dv,.dif
video/x-dv,.dv
video/x-dv,.dv
video/x-f4v,.f4v
video/x-fli,.fli
video/x-flv,.flv
video/x-flv,.flv
video/x-ivf,.IVF
video/x-la-asf,.lsf
video/x-la-asf,.lsf
video/x-la-asf,.lsx
video/x-m4v,.m4v
video/x-m4v,.m4v
video/x-matroska,.mk3d
video/x-matroska,.mks
video/x-matroska,.mkv
video/x-matroska,.mkv
video/x-matroska-3d,.mk3d
video/x-mng,.mng
video/x-ms-asf,.asf
video/x-ms-asf,.asf
video/x-ms-asf,.asf
video/x-ms-asf,.asr
video/x-ms-asf,.asx
video/x-ms-asf,.asx
video/x-ms-asf,.nsc
video/x-msvideo,.avi
video/x-msvideo,.avi
video/x-ms-vob,.vob
video/x-ms-wm,.wm
video/x-ms-wm,.wm
video/x-ms-wmp,.wmp
video/x-ms-wmv,.wmv
video/x-ms-wmv,.wmv
video/x-ms-wmx,.wmx
video/x-ms-wmx,.wmx
video/x-ms-wvx,.wvx
video/x-ms-wvx,.wvx
video/x-sgi-movie,.movie
video/x-sgi-movie,.movie
video/x-smv,.smv
x-conference/x-cooltalk,.ice
x-world/x-vrml,.flr
x-world/x-vrml,.wrl
x-world/x-vrml,.wrz
x-world/x-vrml,.xaf
x-world/x-vrml,.xof
x-world/x-vrml,.xof
